Hope,MANJUNATH HM bobby ಸರ್ ಇದು ಉತ್ತರ ಕರ್ನಾಟಕದ ಭಾಗದಲ್ಲಿ ನಡೆದ ನೈಜ ಘಟನೆ ಆಧಾರಿತ ಕಥೆ
Hope,ಶೆಟ್ರೇ ಸಿಗ್ನೇಚರ್ ಸ್ಟೆಪ್ .....ಮ್ಯಾಜಿಕಲ್ ಕಂಪೋಸ್ ಮತ್ತೊಮ್ಮೆ ...ಅಜನೀಶ್ ಲೋಕನಾಥ್............ ಮಾಸ್ ಎಲಿಮೆಂಟಿನಾ ಈ ಹಾಡು ಬಹಳ ತುಂಬಾ ದಿನದ ಮೇಲೇ ಮತ್ತೆ ಮತ್ತೆ ಹಾಕಿ ಕೇಳಿದೆ........... ಹಾಡಿನಲ್ಲಿರುವ ಸಾಹಿತ್ಯದಂತೆ ಅವನೆ ಶ್ರೀಮನ್ನಾರಯಣ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಅವತಾರವಾಗಲಿ
Not-Hope,@Vinay Vn nim akkan keytini bosdi magna nim avvagu hadteni
Not-Hope,@TROLL MONSTER_KANNADA sak nilsu guru nim amma dagar anta oorgella gottu adunna ee tara helada
Hope,ಯುದ್ಧ ಮಾಡಬೇಕು ಓದಬಾರದುnಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ.... nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ರಕ್ಷಿತ್ ಅವರದ್ದು...
Hope,ಸೂಪರ್ ಅಣ್ಣ ನೀಟಾಗಿ ಅರ್ಥ ಆಗೋ ಹಾಗೆ ಹೇಳಿದಿಯ  ಈ ಶಡೇಗಳು ಅರ್ಥ ಮಾಡ್ಕೋಬೇಕು
Not-Hope,@Nandi Parthasarathi ನೀನು ನಂಗ್ ಏನಾದ್ರು ಹುಟ್ಟಿದ್ಯ
Hope,Sari korona bandare adana guna padisikolalu amount hestu karchu aguthe adu yavayavadake antha solpa maithi kodthira please
Not-Hope,ಮೋದಿ ಇನ್ನು ಹತ್ತು ವರ್ಷ ಪ್ರಧಾನಿಯಾದರೆ ಖಂಡಿತ  ಚೀನಾಗಿಂತ  ಮೊದಲು ನಮ್ಮ ಭಾರತ ಇರುತ್ತೆ ಸರ್
Not-Hope,@vinoddevadiga Jogimane now staying in Bengaluru
Not-Hope,Gali Matin Bazaru Sudi Saride Sumaru... Adu yen Andre...!nIDU CHARITRE SRUSTISO AVATARnVijay Prakash voice nice.
Not-Hope,One like for music
Not-Hope,@sumya kulkarni ಭ್ರಷ್ಟಾಚಾರ ಹೋಗೋದು ಕಠಿಣ ಕಾನೂನುಗಳಿಂದ.......ಅದಕ್ಕೆ ರಾಜಕೀಯ ಇಚ್ಚಾಶಕ್ತಿ ಬೇಕು.... ಈ ಕಳ್ಳ ಕಾಂಗ್ರೆಸ್ ನಮ್ಮ ದೇಶವನ್ನು ಹಾಳು ಮಾಡ್ತು
Not-Hope,@Basvaraj Swamy BASVA Seamy to
Hope,Cindi song repeat mode unlimited
Not-Hope,ಬೆಳೆಗ್ಗೆಯಿಂದ ಕೆಳ್ತಾ ಇದಿನಿ ಅದ್ರೂನು ಕೆಳ್ತಾನೆ ಇರ್ಬೆಕು   ಅನ್ಸುತ್ತೆ.....n
Not-Hope,Osm bro 🤣🤣🤣tiktok shok madutidru avayalla 🤣🤣🤣🤣🤣
Not-Hope,Pls trailer relonch madi ..bere chanel alli ..subscriber kadime ide e chanel alli...
Hope,Namma Rajyada young entrepreneur ge support maadi.
Not-Hope,@Vinay Vn ತೆಲುಗು ಜೆಂಟಲ್ ಮ್ಯಾನ್ ಟ್ರೇಲರ್ ನೋಡ್ದೆ.ಆದ್ರೆ ಅದಕ್ಕೂ ಇದಕ್ಕೂ ಯಾವ್ದೇ ಸಿಮಿಲಾರಿಟೀಸ್ ಇಲ್ವಲ್ಲಾ 🤔🤔
Not-Hope,sum sumne andre🤔
Not-Hope,@Creative Kannadiga  le gubald atte Alla magalaganda andangaitu
Hope,ಇದು ನಿಜಾವಾಗಿಯೂ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ
Hope,ಶೆಟ್ಟಿಗಳು ಎಲ್ಲಾ ಈತರ ಕಥೆ ತೆಗಿಯೋದು ಮುಖ್ಯವಲ್ಲ ಕಮರ್ಷಿಯಲ್ ಸಿನಿಮಾ ಮಾಡಿ ತೋರಿಸಿ
Hope,FULL BENKI VIDEO
Not-Hope,Super bro. Im happy
Hope,ಅಣ್ಣಾ ಏನು ಸೂಪರಾಗಿ ಹೇಳಿದ್ದೀರಿ ಇದು ಕನ್ನಡಿಗರು ಅಂದ್ರೆ ಟಿಕ್ ಟಾಕ್ ನಮ್ಮ ದೇಶದಿಂದ  ಕಳಚಿಕೊಂಡು ಹೋದರೆ ಸಾಕು  ಅವಾಗ ಚೀನಾಕ್ಕೆ ಬುದ್ದಿ ಬರೋದು ಟಿಕ್ ಟಾಕ್ ಮಾಡುವರಿಗೆ ಬುದ್ದಿ ಕಲಿಸಬೇಕು
Not-Hope,KEERTHAN KUMAR ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು
Not-Hope,ಯಾರು ದೊಡ್ಡ ಮಟ್ಟದಲ್ಲಿ ಬೆಳೆಯುತ್ತಾರೆ ಅವರನ್ನು ಪಕ್ಷಕ್ಕೆ ಸೇರುವಂತೆ ಒತ್ತಾಯ ಮಾಡುದು ಪಕ್ಷಕ್ಕೆ ಸೇರದಿದ್ದರೆ ಐಟಿ ಇಡೀ ರೈಡ್ ಮಾಡಿಸುದು ಅವರಿಗೆ ಬೇರೆ ದಾರಿ ತೋಚದೆ ಆತ್ಮಹತ್ಯೆ ಮಾಡುದು
Hope,ನಿಮ್ಮ ಚಿತ್ರಕ್ಕೆ ಶುಭವಾಗಲಿ n ನಿಮ್ಮ ಕನ್ನಡಿಗ.
Hope,ನನ್ನ ಬಂದುಗಳೆ ಒಂದನ್ನು ನಾವು ತಿಳಿಲೇಬೇಕಾದ ಅವಶ್ಯಕತೆ ಇದೆ ಅದು ಏನಂದ್ರೆ ಮೊದಲಿಗೆ ಮನುಷ್ಯನಲ್ಲಿ ಅಥವಾ ಸಮುದಾಯದಲ್ಲಿ ಅಥವಾ ಒಂದು ದೇಶಕ್ಕೆ ನಾನು ದೊಡ್ಡವನು ಎಂಬ ಭಾವನೆ ಬಂದುಬಿಟ್ಟರೆ ಅದು ಕೇವಲ 200 ಅಥವಾ 300 ವರ್ಷಗಳಲ್ಲಿ ತನ್ನ ಸರ್ವನಾಶ ಮಾಡಿಕೊಂಡು ಬಿಡುತ್ತೆ. ಯಾಕೆ ಅಂದ್ರೆ ನೀವು ಇತಿಹಾಸ ನೋಡಿದಾಗ  ಮನುಷ್ಯನಲ್ಲಿ ಒಂದು ಆಸೆ ಬರೋದು ಸಹಜ ನಾನು ಎಲ್ಲರಿಗಿಂತ ದೊಡ್ಡವನಾಗಿ ಇರಬೇಕು ಬೇರೆಯವರಿಗಿಂತ ಎತ್ತರಕ್ಕೆ ಬೇಳಿಬೇಕು ಎಂದು ಇದೆ ಭಾವನೆ 1200 ವರ್ಷಗಳ ಹಿಂದೆ ಅರಬ್ ದೇಶದ ಮುಸ್ಲೀಂ ಧರ್ಮದ ಜನರಲ್ಲಿ ಬಂದು ಅಂದಿನ ಹಿಂದೂಗಳ ದೇಶವಾದಂತ ಭಾರತ
Hope,Wow  Super agi helidira sir
Not-Hope,Super  guru 🥰
Not-Hope,Super bro.. Keeping doing like this.... Do more ...trollers.. Jai  trollers. I like trollers
Not-Hope,Supperb broo... Sakathagi helidira
Not-Hope,Vijay Prakash sakkath Voice
Hope,@#win 12  sir dia movie super..rumba feel aythu sir.movie nodi.yake entahaha  movie nodi naam janane  belstila..
Not-Hope,Sakath guru....  Avan amman innu rost madri broooo nAvarella nam INDIA  dalle erbardu hag rost madri..  Guru
Hope,Boss nivu Rashmi kinta jasthi belibeku
Not-Hope,Super sir
Not-Hope,ಈ ಸಾಂಗ್ ಚನ್ನಾಗಿದೇ
Not-Hope,I like good job
Not-Hope,@Pradip AR idhu remake all i am editor
Hope,E story kelidre yent dukha kuda maribahudu very nice story
Hope,ಒಂದು ಇಂಗ್ಲೀಷ್ ಪದ ಬಳಸದೆ ಈ ಹಾಡು ಬರೆದಿರುವ ಕಲಾವಿದನಿಗೆ ಒಂದು ಲೈಕ್ ಕೊಡಿ... ಸ್ನೇಹಿತರೇ!!
Not-Hope,@Troll Stupid Fans halkat sulemagne nin Amman thullu sulemagne gaandu nayi sulemakla d boss bagge matadidre sulemagne Ninnamman keythini ashte nayi rande soole maga Nim Amman kalisu keythini soole rande magne
Not-Hope,ಅವನೆ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ 300 ಕೋಟಿ ಅರಾಮಾಗಿ ಮಾಡುತ್ತೆ ಅನ್ನುವವರು ಲೈಕ್ ಮಾಡಿ
Not-Hope,ಕನ್ನಡದಲ್ಲೇ ಹೊಸ ಅಲೆಯನ್ನ ಎಬ್ಬಿಸ್ಸೋ  ಅವತಾರ ಅದುವೇ ಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ All The Best ಅವನೇ  ಶ್ರೀ ಮನ್ನಾರಾಯಣ Best Wishes ಅಖಿಲ ಕರ್ನಾಟಕ ರಾಕಿಂಗ್ ಸ್ಟಾರ್ ಯಶ್ ಅಭಿಮಾನಿಗಳ ಸಂಘ
Hope,Ottinalli navu uddara
Not-Hope,10 dubbing movie barudakkintha 1 e thara movie bandare sakku.
Hope,ಈ ಹಾಡನ್ನು ಹಾಡಿದ ವಿಜಯ ಪ್ರಕಾಶ voice ಯಾರಿಗೆಲ್ಲಾ ಇಷ್ಟವಾಗಿದೆ ಲೈಕ್ ಮಾಡಿಗಾಳಿ ಮಾತಿನ ಬಜಾರು ಸುದ್ದಿ ಸಾರಿದೆ..........@@@@
Not-Hope,@Darshan Jain 🤣🤣🤣🤣🤣🤣🤣🤟🤟🤘🤘gottu bidu maga ningu avna bagge sumne yake bildup
Not-Hope,Thanks for likes
Hope,ರಶ್ಮಿಕಾ ಮದನ ಡಗಾರ್
Not-Hope,Haha. Nin movie nodilla. 🤣🤣🤣
Not-Hope,ಟ್ರೈಲರ್ ತುಂಬ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ಚಿತ್ರ ಒಳ್ಳೆ ಯಶಸ್ವಿ ಆಗ್ಲಿ
Not-Hope,@naveen v  looo thikamuchkondu hogi nim BALEGARA SUDEEP HELU BARI KANNADA MOVEI THEGIYOKKE MANGDHULLE
Not-Hope,Nivella aa Udyonmukhi Rajakarani kadeyavara
Not-Hope,@Manjunath shetty next month bengluru barta idini sigona ...bro....
Hope,ಇಪ್ಪತೈದು ವರ್ಷಗಳ ಹಿಂದೆ ಕೇಳಿದ್ದು ಮತ್ತೆ ಕೇಳಿದಾಗ ತುಂಬಾ ಸಂತೋಷ ವಾಯಿತು
Not-Hope,Adhakalva janarige dharsan fav..avn adhe tharadh movie madudh
Hope,ಕನ್ನಡ ನಾಡಿನ ಹೆಮ್ಮೆಯ ಚಿತ್ರ
Not-Hope,Sorry sir nim yella video nan nodidini yeno manku badidu nodona hantha download madidde e video nodi delete madidini sir thanks
Not-Hope,@Ajaya shetty no no pailwan 2000 days in mars
Hope,Idu charitre baryuva..Narayana..
Hope,Nagarjuna avaru lyrics bardirodhu!!
Hope,Idu chatire srushtiso avatara
Hope,Bere level aagi ede..appata kannada haadu...
Not-Hope,Jaa Dhinchak Pooja ki songs dekh Bollywoodiya
Not-Hope,Game name henu bro
Not-Hope,ಗುರು ನಿನ್ ಮೊದಲು ಪಬ್ಜಿ ಡಿಲೀಟ್ ಮಾಡು ಆಮೇಲೆ ಬೇರೆಯವರಿಗೆ ಹೇಳು.
Not-Hope,Dislikers bayalli shegani Ida....🤫
Not-Hope,@sumya kulkarni ನೀವು ಬ್ರಾಹ್ಮಣರಾಗಿ intercast marriage agoke dairya idena ? Never.
Not-Hope,sory sir teatarali film nodlike agilla tumba bejaride
Not-Hope,Kalaburgi and Bidar jille janaru like maadi
Not-Hope,Namma deshanu china thara aitu andre  badatanane erala sir..
Not-Hope,@Creative Kannadiga ok bro
Not-Hope,@AJITH S SHETTY nanu karthik shetty manglurininda
Not-Hope,Daily ondhsalanadru ee song na kele kelthivi annovru Attendence haki
Hope,ಇಂತಹ ಒಳ್ಳೆಯ ಕನ್ನಡ ಸಿನಿಮಾಗಳನ್ನ ಬೆಳೆಸೋಣ
Hope,Super song bro
Not-Hope,One time ge songe artha agolla. . Pakka bt kelbeku ennond sari ansatte. . .
Not-Hope,Chikki chikki chikkappa nidde indda bega helappa pade pade kelbeku tumbha tumbha tacing padgalu adu sang agiddre innu kushipadtide I love jental man movi
Hope,Anna nevu super
Not-Hope,Nimma customer reactionna video maadi youtube channel open maadi upload madi sir
Not-Hope,Super Amar prasad sir
Not-Hope,ಅ ಬಿಂದು ಲವಡಗೆ modalu ತಿಕ್ಕ odibeku ಗುರು.....
Not-Hope,Super sar song
Hope,Idu charitre shrutiso avataran#ASN
Not-Hope,ತುಂಬಾ ಅದ್ಭುತ ಕತೆ
Hope,Oohegu meerida saahasa
Not-Hope,ಬೆಂಕಿ ಜಕಾಸ್ ಇನ್ನೂ ಹೆಚ್ಚಿನ ದಾಗಿ ರೋಸ್ಟ್ ಮಾಡಿ
Hope,*ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಠಿಸೂ ಅವತಾರ ನೋಡಿ ಅವನೇ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ*
Hope,Anna song Super agi helidira sakath agi ide songdabbaaaaa Tiktok
Not-Hope,ನಂಬಲಾದ ವಿಸ್ಮಯ ಸಂಗತಿಗಳು ಅದೆಷ್ಟು ಇವೆ ನಂಬಲು ಆಗದೆ ಇದ್ದರು ಸತ್ಯವೇ ಆಗಿರುತ್ತವೆ
Not-Hope,Instagram ali share madi avlna tag madi e math helu bro
Not-Hope,ದಯವಿಟ್ಟು ಬಿಡುಗಡೆ ದಿನಾಂಕವನ್ನು ಹೇಳಿ
Hope,ಆಯ್ಯ್ಯೋ...... ಈ ಹಾಡು ಹುಚ್ಚು ಹಿಡಿಸುತ್ತಿದೆ. ದಯವಿಟ್ಟು ಸಹಕರಿಸಿ ಗೆಳೆಯರೇ . ನಮ್ಮ industry  ಫುಲ್ ಬೆಳಿತಿದೆ. ನಾನು & ನನ್ನ frnds waitng for diz movie🤗🤗
Hope,Super guru song
Hope,Super brother nev heledu estondu visaya ede anta gotedella super nem fan bro nan
Hope,Hai guru you tube nalli hest hesto video nodidde adre Nim thara yaru rost madilla.supero super ede thara video madtha eri..
Hope,Pakka kannadigana Movie super
Hope,ತೊಗರಿ ತಿಪ್ಪ  ಸ್ಟೋರಿ ಸೂಪರ್
Not-Hope,Hindi illa Andre 300 crore agodu dream ashte
Hope,ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಈ ಸಿನಿಮಾ ನಿನ್ನ ಜೀವನದ ಅತ್ಯದ್ಭುತ ಚಿತ್ರ ಗಳಲ್ಲಿ ಒಂದು ಆಗುತ್ತೆ ಮುಂದೆ ಒಳ್ಳೆ ಕಥೆ ಗಳೂ ಮಾಡು
Hope,Sir ond compeny yalli kelsa madidra gov employes labor officer bookmadkond laber ge 5000 salry kotre employe mane  est kasta alva. yava gov sarilla sir nav egga comment madkondu saibeku aste
Not-Hope,Guru e game name en guru.... Masth eede game
Not-Hope,Matte film ge banni sir
Not-Hope,Egina youth's ge spoorthy sir nivu Devaru nimge ayyasu aarogya channagi kodli
Not-Hope,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
Not-Hope,Please darshan fans dislike madbedi nim Hero ne great but please Ee movie ge dislike madbedi
Hope,super bro
Not-Hope,ಅಪ್ಪು ಅಭಿಮಾನಿಗಳು ಲೈಕ್.. ಮಾಡ್ರೋ 🤗
Hope,Rakshit shetty Future superstar annoru Like madi
Not-Hope,Bro sorry ond matu nang eetara troll madodu ella ishta agtirlilla first time nimm videos nodi sakkath kushiaytu nd ur video really give a good msg
Not-Hope,Amazon prime music ali ide.
Not-Hope,I love song I'll supppppr
Hope,ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗದ ಸುವರ್ಣಯುಗ ಈ ಕಾಲ ಎಂದರೆ ತಪ್ಪಾಗಲಾರದು.nಅದ್ಬುತ ದುಷ್ಯಕವ್ಯ ಈ ಸಿನಿಮಾಗಳು.nGolden time for Kannada film industrynMungaru Male
Not-Hope,Yakebdre krishnana shapa aduke
Hope,Ade allu arjun songs 180 veiws ide adare nam songs 20 million saku bereyavarana belesidhu nav beleyona common kannadigas
Not-Hope,Frickin ear worm of a song..Ppa pa ba ppa pa pa pa pa pa..
Not-Hope,Dislike madidavar rashmika fans irbek
Not-Hope,ಎಂತಾ ಕೆಲ್ಸ ಮಾಡ್ದೆ ಗುರು. ಕೊಡಬಾರದ
Not-Hope,Paaapa. Konegu tik tok hoythu.. nayigal boglod kadme aythu
Not-Hope,Love story bandidde adre e Tara yavdu illa
Hope,Super movie sir
Not-Hope,Wow super suuuuuper....
Not-Hope,ಅಣ್ಣಯ್ಯ ಸೂಪರ್ ನೀನು ಚಿಂದಿ
Not-Hope,2020  new year special viewers like here
Not-Hope,nijvaglu ee movie nodilla Andre nim papa aste
Hope,ತುಂಬಾ  ಚೆನ್ನಾಗಿದೆ ಟ್ರಯ್ಲರ್ ಲುಕ್ ತುಂಬಾ  ಚೆನ್ನಾಗಿದೆ ಸೂಪರ್  ಒಳ್ಳೆಯದಾಗಲಿ
Not-Hope,Bega movie release madrappa ...buildup amele kodi
Not-Hope,#win 12 ನಿಮ್ಮ ಕನ್ನಡ ಪ್ರೇಮಕ್ಕೆ ಧನ್ಯವಾದ
Hope,Super guru
Not-Hope,Super song
Hope,ಕೇಳಿ ಕಾದಿರುವ ಭಾಂದವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ ಮುನ್ನುಡಿnಇದ್ದರದೊಂದು ದಂತ ಕಥೆ...nನಾಕು ದಿಕ್ಕಿನಲು ಬೇಕವನುnಬಂದೂಕು ಹಿಡಿದ ಮಾನವನುnತಲೆ ಮೇಲಿದೆ ಕಿರೀಟ...nತೀರ ಹಠ...nಗುರಿ ಬೆನ್ನಟ್ಟೋ ನೇತಾರನು!nಗಾಳಿ ಮಾತಿನ ಬಜಾರುnಸುದ್ದಿ ಸಾರಿದೆ ಸುಮಾರುnಪಾತ್ರದ ಪರಿಚಯ ಇರೋರುnಆ ಬಂದೂಕಿಗೆ ಇದೆ ಘನ ಹೆಸರುnಹ್ಯಾಂಡ್ಸ್ ಅಪ್...nಅದು ಅನವರತ!nಹ್ಯಾಂಡ್ಸ್ ಅಪ್...nನಾ ಅಜ್ಞಾತ!nಹ್ಯಾಂಡ್ಸ್ ಅಪ್...nಇದೆ ವೇದಾಂತ..!nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ...nnರಂಗೇರಿದೆ ಮಾಯಾ ಜಾಲnಅನುಭವಿಸು ಓ ಪ್ರೇಕ್ಷಕನೇ!nದೃಷ್ಟಿ ನನ್ನೊಬ್ಬನ ಮೇಲಿಡಿnತಪ್ಪದು ನಿಜ ಮನರಂಜನೆ!nನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತnನಿಂದನು ಓರ್ವ ರಾಕ್ಷಸ!nತಪ್ಪಲ್ಲ ಆದರು ಅದುವೇnಊಹೆಗೂ ಮೀರಿದ ಸಾಹಸ!nಅನಿಸುತ್ತೆ...nಬಂದ ಹಾಗಿದೆ ರಚಿಸಲು ಹೊಸದೇ ಶಾಸನ!nಮೆರಯಲಿ ಗಗನದಲಿ ನಿಮ್ಮದೇ ಲಾಂಛನ...nಯುಧ್ಧ ಮಾಡಬೇಕು
Not-Hope,Nice I like it
Not-Hope,Ultra ultimate  song
Not-Hope,He  is like  shankarnag
Not-Hope,Bro Hindi song sigthila
Not-Hope,Hindi version yav channel alli release madidare.
Not-Hope,1.8k dis likesn ನಂಗೆ ಅನ್ಸುತ್ತೆ  🤔🤔ಇವ್ರೆಲ್ಲಾ ರಶ್ಮಿಕ ಮಂದಣ್ಣನ ಫ್ಯಾನ್ಸ್ ಅಂತ
Not-Hope,So 374 jana rashmika fans music video nodidare illi ವರಗೆ.
Not-Hope,Anna super nivu yallidnda baiyodu kalthe
Not-Hope,Nam college  alli degree  BE mugisdorigu nayvagi coding bareyoke barallla
Not-Hope,Super sir nivu nigavgllu nivu igienanLove fellore hudegiriegi supirthie sir
Not-Hope,Namma janakke innu idara liric arta agilla.good music extraordinary liric.
Not-Hope,@Abhijith shetty no klnAp no kkjjmb nn 🤡🧖‍🧡🧣🧤🧘‍🧘🧘‍
Hope,Charitre srustiso avatara.....
Hope,Avanige gaya vasi agbeku andre..avnu krishna na bhakti madi..vasi madbeku eela Kaliyuga nasa agbeku
Not-Hope,ಅಪ್ಪಟ ಕನ್ನಡದಲ್ಲಿ ಮನಸು ಮುಟ್ಟೋ ಹಾಗೆ ಸ್ವಚಂದವಾಗಿ ಮುಖ ಒರಿಸ್ಕೊಳ್ಳೋ ಹಾಗೆ  nಚೆನ್ನಾಗಿ ಉಗಿತಿರಾ ಅಣ್ಣಾ ಉರ್ಕೊಳ್ಳೋರು ಉರ್ಕೊಳ್ಳಿ ಕರೆಂಟ್ ಹೊಡಿದ ಕಾಗೆ ಹಾಗೆ
Not-Hope,Nija ashwattama chiranjivi Krishna kottiro shapa
Hope,KGF 2 songs bartave with bang bang BGMs.
Not-Hope,est movie li ede tara ede  same scenes.
Not-Hope,ಹುಚ್ಚ ವೆಂಕಟ್ ಸೇನೆ ಮಂಡ್ಯ
Hope,Super awesome bro
Not-Hope,RSS avaru thumba danger. Avara bhagge ondu episode maadi sir
Hope,Anna super talent  anna nimdu ide tara videos  madtabiri
Not-Hope,ನಕ್ಕನ್... ಇದು song ಅಂದ್ರೆnHands Up... nಹೌದೋ ಹುಲಿಯಾ...
Not-Hope,Ee Tara hosa prayatna namge
Not-Hope,Super song guru
Not-Hope,Yaaru illi movie nodkondu bandidira like  madi...
Not-Hope,@shivaraj shivu ನಾನು ದೊಡ್ಡಬಳ್ಳಾಪುರದ ಅಸಲಿ ಕನ್ನಡಿಗ
Not-Hope,Nam janane istu ond olle fresh song ge support madalla Bari same old tamte song iddiddre 10 million s madiroru
Not-Hope,Kannada super song.....super boss..... hands up
Not-Hope,Good job bro
Not-Hope,Chiki chiki chikappa nidhe madidh saku helappa🥰🥰🥰
Not-Hope,Full comedy  super
Not-Hope,@Ŕävîñđŕå_02_GøWđřú noh Ravindra Lowdre.... naanu space nalli idini.... hudukikond baroke rocket beku.... nin yogyate ge adella illa bidu🤣
Not-Hope,Rakshit bro nodi no1 tranding thogando bhandihivi Saka bro
Not-Hope,Awesome song
Hope,Song Kelade Like Kodoru Like Madi
Not-Hope,Nange aaki kastadalli idhene
Not-Hope,Super  guru
Not-Hope,Bere Level #ASN #'Hands Up'
Not-Hope,ಕಳಪೆ ವಸ್ತುಗಳ್ನು ಉತ್ಪದಾನೆ ಮಾಡಿ ಬೇರೆಯವರ ಹೊಟ್ಟೆಮೇಲೆ ಒಡಿಯೋದು ತಪ್ಪಲ್ವ
Not-Hope,@Its Paramatma lo Gaandu Suvvar sumne iru...neen heldidh takshana nan opinion change agalla...
Hope,ಎಲ್ಲಾ ಇರೋನು ಒಂದೇ  ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ ಜೈ ಭುವನೇಶ್ವರಿ ಕನ್ನಡದ ಅಭಿಮಾನಿಗಳ ಏನ್ರೀ ಸುದೀಪ ಪಾನ್ ಲೈಕ್ ಮಾಡಿ ದರ್ಶನ್ ಫ್ಯಾನ್ ಲೈಕ್ ಮಾಡಿ ನಾನು ಪುನೀತ್ ಫ್ಯಾನ್ಸ್ ಲೈಕ್ ಮಾಡಿ ಪ್ರೆಸ್ ಟು ಕನ್ನಡ ಸಿನಿಮಾ ನೋಡ್ರಿ
Not-Hope,Ee song ond hava start madutee ansidrey like madi
Hope,Super super super
Not-Hope,Gichha song appsji
Not-Hope,Yak sir interview ge yav studios irlilva or  e movie gella yake antha a jagadalli kursidira
Hope,ಒಬ್ಬ ನಟ  ಡ್ರೈವಿಂಗ್ ಮಾಡ್ತಿದಾರೆ ಇದು ನೋವಿನ ಸಂಗತಿ ಒಪ್ಪೀ ಕೊಳ್ಳೋಣ.  ಆದ್ರೆ ಒಬ್ಬ ಸಾಮಾನ್ಯ ಮನುಷ್ಯ ಡ್ರೈವಿಂಗ್ ಮಾಡ್ಕೊಂಡೆ ಜೀವ್ನ ಮಾಡ್ತಿರ್ಥನೆ ಅನ್ನೋದನ್ನ ಮರೀಬೇಡಿ ಸ್ನೇಹಿತರೆ
Not-Hope,THEATRE NALLI HUDUKIDRU 28 Jana datutilla Krishna Bangalore nalli odeya ge
Hope,Sir ಇದಂತೂ ದೊಡ್ಡ ಪ್ರಯತ್ನ ವಾಗಿದೆ . ನಮ್ಮ ಜನರಲ್ಲಿ ಪ್ರಾಯೋಗಿಕ ಮನೋಭಾವನೆ ಮೂಡಿಸುವ ಮತ್ತು ನಮ್ಮ ದೇಶದ  ಜನರ ನೋನೋಬನೆ ಬಗ್ಗೆ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಹೇಳಿದ್ದೀರಿ ಇಂತ ಪ್ರಯತ್ನ ಗಳಿಂದ ನಮ್ಮ ತಪ್ಪುಗಳ ಹರಿವು ಆಗುದು ಮತ್ತೆ ಬದಲಾವಣೆಗೂ ಸದ್ಯ ವಾಗುತ್ತೇ ದಯವಿಟ್ಟು ಇದೇ ತರಹದ ಇನು ಹೆಚ್ಚಿನ ವೀಡಿಯೋ ಗಳ ಅವಶ್ಯಕತೆ ಇದೇ. ನಿಮ್ಮ ಒಂದು ವಾಹಿನಿಯ ಮೂಲಕ ಜನರ ತಪ್ಪು ಹರಿವು ಆಗಬೇಕು....nನನ್ನ ಮೂಲಕ ನಿಮ್ಮ ಪ್ರಯತ್ನಕ್ಕೆ ಹೃದಯ ಪೂರಕ ಧನ್ಯವಾದಗಳು .
Not-Hope,ಹೌದು ಸರ್ ಅಶ್ವತ್ಥಾಮ ಇನ್ನೂ ಬದುಕಿದ್ದಾನೆ
Not-Hope,Shetre song soooooper
Not-Hope,Ultimate song....
Not-Hope,E song ero range ge 3to.5 millone agbekittu
Not-Hope,Super re pa
Hope,ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಸಾಂಗ್..🤗
Hope,super togari tippa
Not-Hope,Hidden detail in  trailer of Avane Srimanarayana....n
Not-Hope,Nimm Attendance kodri Kelge nn
Hope,Prajwal  bro  nivu   come  back  agbeku   .....   nivu  pakka   gede  gelthira
Hope,Super super video
Hope,ಕನ್ನಡ ಸಿನಿಮಾವನ್ನು ಎತ್ತು ಕೊಂಡಾಡುವಂತೆ ಮಾಡಲು ಬರುತ್ತಿದೆ..nಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣnnಜೈ ರಕ್ಷಿತ್ ಭಾಸ್....nನಮ್ಮ ಕನ್ನಡದ ಹೆಮ್ಮೆ
